ID,CCE_P1706_100.mzxml,CCE_P1706_102.mzxml,CCE_P1706_104.mzxml,CCE_P1706_106.mzxml,CCE_P1706_108.mzxml,CCE_P1706_110.mzxml,CCE_P1706_112.mzxml,CCE_P1706_114.mzxml,CCE_P1706_116.mzxml,CCE_P1706_118.mzxml,CCE_P1706_120.mzxml,CCE_P1706_122.mzxml,CCE_P1706_154.mzxml,CCE_P1706_156.mzxml,CCE_P1706_158.mzxml,CCE_P1706_160.mzxml,CCE_P1706_162.mzxml,CCE_P1706_164.mzxml,CCE_P1706_166.mzxml,CCE_P1706_168.mzxml,CCE_P1706_170.mzxml,CCE_P1706_172.mzxml,CCE_P1706_174.mzxml,CCE_P1706_176.mzxml,CCE_P1706_178.mzxml,CCE_P1706_180.mzxml,CCE_P1706_182.mzxml,CCE_P1706_184.mzxml,CCE_P1706_186.mzxml,CCE_P1706_188.mzxml,CCE_P1706_208.mzxml,CCE_P1706_210.mzxml,CCE_P1706_212.mzxml,CCE_P1706_214.mzxml,CCE_P1706_216.mzxml,CCE_P1706_218.mzxml,CCE_P1706_220.mzxml,CCE_P1706_222.mzxml,CCE_P1706_224.mzxml,CCE_P1706_228.mzxml,CCE_P1706_230.mzxml,CCE_P1706_40.mzxml,CCE_P1706_42.mzxml,CCE_P1706_44.mzxml,CCE_P1706_46.mzxml,CCE_P1706_48.mzxml,CCE_P1706_50.mzxml,CCE_P1706_52.mzxml,CCE_P1706_54.mzxml,CCE_P1706_56.mzxml,CCE_P1706_58.mzxml,CCE_P1706_60.mzxml,CCE_P1706_62.mzxml,CCE_P1706_64.mzxml,CCE_P1706_66.mzxml,CCE_P1706_68.mzxml,CCE_P1706_70.mzxml,CCE_P1706_72.mzxml,CCE_P1706_74.mzxml,CCE_P1706_76.mzxml,CCE_P1706_78.mzxml,CCE_P1706_80.mzxml,CCE_P1706_82.mzxml,CCE_P1706_84.mzxml,CCE_P1706_86.mzxml,CCE_P1706_88.mzxml,CCE_P1706_90.mzxml,CCE_P1706_92.mzxml,CCE_P1706_94.mzxml,CCE_P1706_96.mzxml,CCE_P1706_98.mzxml,Class16S,Confidence,Domain16S,Family16S,Genus16S,Order16S,Phylum16S,Species16S
8045438d8d4ae977f4617e5b24678ded,33,0,65,166,43,58,0,110,104,23,52,25,0,44,70,93,278,156,0,48,86,71,437,482,0,469,370,574,255,252,77,247,398,292,401,381,74,128,231,267,255,0,94,157,166,37,44,0,88,84,34,32,35,110,73,56,26,53,50,50,78,238,54,40,52,0,0,108,126,46,26,Gammaproteobacteria,0.9999963,Bacteria,NA,NA,SAR86 clade,Proteobacteria,NA
06396b39180532dfc3365dec702d6660,0,277,407,163,0,0,603,627,260,0,0,0,165,114,0,0,0,0,82,190,0,0,0,0,118,0,30,0,0,0,186,248,113,0,0,0,549,292,293,0,0,333,351,106,55,0,0,172,252,22,0,0,0,297,12,0,0,0,0,579,552,383,13,0,0,91,476,570,75,0,0,Verrucomicrobiae,0.736711,Bacteria,Puniceicoccaceae,MB11C04 marine group,Opitutales,Verrucomicrobia,uncultured Verrucomicrobiales bacterium HF0130_14P10
9abdf05b414ce163e7c90d5bcdfbbe4b,29,0,17,18,47,68,6,9,7,67,95,47,0,0,112,100,215,132,0,0,271,186,136,147,0,83,33,54,59,64,0,0,16,196,470,1133,4,0,10,2263,2230,0,0,30,89,52,27,0,9,10,11,32,26,10,13,12,33,41,41,0,4,0,28,29,30,0,0,18,7,31,37,Alphaproteobacteria,0.8414182,Bacteria,PS1 clade,uncultured alpha proteobacterium,Parvibaculales,Proteobacteria,uncultured alpha proteobacterium
4c6e709953595db055b7e8122680d82f,0,626,429,83,0,0,1123,452,156,0,0,0,236,94,0,0,0,0,80,70,0,0,0,0,143,0,0,0,0,0,162,220,26,0,0,0,560,201,91,0,0,494,324,41,20,0,0,232,230,11,2,0,0,216,0,0,0,0,0,648,559,166,0,0,0,227,473,418,49,0,0,Planctomycetacia,0.9923599,Bacteria,Pirellulaceae,Rhodopirellula,Pirellulales,Planctomycetes,hydrothermal vent metagenome
9135aad5cc6b65a19711a6b48e3ce800,0,1462,463,13,0,0,981,196,33,0,0,0,365,328,0,0,0,0,291,187,0,0,0,0,417,0,0,0,0,0,299,92,0,0,0,0,271,153,0,0,0,530,151,8,0,0,0,257,114,0,0,0,0,137,0,0,0,0,0,170,341,30,0,0,0,1005,279,271,10,0,0,Thermoplasmata,0.750836,Archaea,uncultured marine archaeon FIN625,uncultured marine archaeon FIN625,Marine Group II,Euryarchaeota,uncultured marine archaeon FIN625
c596e859fbc8aff5829d76f45a1c8455,33,0,0,125,126,143,0,45,86,94,103,83,0,25,118,113,239,182,0,0,220,301,522,428,0,470,405,317,389,340,33,49,377,391,387,281,0,64,144,204,477,0,40,69,143,28,0,0,25,75,29,0,0,41,87,98,29,0,0,0,0,156,110,69,104,0,0,26,179,67,69,NA,1,Bacteria,NA,NA,NA,Marinimicrobia (SAR406 clade),NA
b231b0e4912cda5d5cc81a8c39168778,0,638,276,23,0,0,406,195,39,0,0,0,658,325,0,0,0,0,806,509,0,0,0,0,1145,0,0,0,0,0,340,207,0,0,0,0,279,302,21,0,0,245,153,13,0,0,0,241,117,0,0,0,0,124,0,0,0,0,0,165,280,32,0,0,0,813,208,160,22,0,0,Marinimicrobia bacterium SCGC AAA003-E22,0.9929265,Bacteria,Marinimicrobia bacterium SCGC AAA003-E22,Marinimicrobia bacterium SCGC AAA003-E22,Marinimicrobia bacterium SCGC AAA003-E22,Marinimicrobia (SAR406 clade),Marinimicrobia bacterium SCGC AAA003-E22
917e87ccb2566e04c82d76a3637d886c,114,0,14,171,187,266,0,20,183,191,227,192,0,17,110,119,121,108,0,0,73,27,13,12,0,25,35,23,13,20,0,33,444,995,717,306,9,29,150,130,201,0,58,119,133,78,65,0,43,242,175,64,53,70,297,311,76,97,99,0,11,238,193,181,206,0,0,19,201,156,166,Gammaproteobacteria,0.9999984,Bacteria,NA,NA,OM182 clade,Proteobacteria,NA
9022be68b7db869b9f5b533e9b2d0025,118,5,22,56,156,179,0,13,55,158,205,114,11,10,140,164,325,164,0,0,178,113,136,132,0,134,58,112,112,80,0,0,140,761,869,859,0,11,65,544,752,0,24,53,97,63,45,0,0,60,51,35,32,16,76,67,47,68,60,0,5,69,121,133,133,0,0,25,42,104,126,Gammaproteobacteria,0.8792069,Bacteria,uncultured marine bacterium,uncultured marine bacterium,KI89A clade,Proteobacteria,uncultured marine bacterium
90fe265b56e41f38fa28a8dbbbfa12f7,0,327,446,101,0,0,378,488,204,0,0,0,94,389,0,0,0,0,155,506,18,0,0,0,301,0,0,0,0,0,336,289,21,0,0,0,756,457,178,0,0,365,239,38,18,0,0,330,200,17,0,0,0,283,0,0,0,0,0,203,438,160,0,0,0,66,240,308,84,0,0,Acidimicrobiia,0.7618327,Bacteria,Microtrichaceae,Sva0996 marine group,Microtrichales,Actinobacteria,marine metagenome
7271e32d4bf355780970a1fa3401ddd5,0,517,330,92,0,0,427,307,171,0,0,0,290,303,0,0,0,0,382,560,19,0,0,0,497,0,60,0,0,0,357,264,79,0,0,0,495,371,168,0,0,349,200,28,0,0,0,198,147,0,0,0,0,182,0,0,0,0,0,185,310,142,0,0,0,379,228,194,75,0,0,unidentified marine bacterioplankton,0.9343204,Bacteria,unidentified marine bacterioplankton,unidentified marine bacterioplankton,unidentified marine bacterioplankton,Marinimicrobia (SAR406 clade),unidentified marine bacterioplankton
94a99e69c6f5040f1f7f0b3a69617972,0,81,280,289,0,0,141,757,560,0,0,0,0,155,0,0,0,0,40,184,0,0,0,0,76,0,50,0,0,0,176,471,164,0,0,0,478,611,692,0,0,324,298,77,36,0,0,135,259,54,14,0,0,349,0,10,0,0,0,236,353,333,23,7,0,0,137,237,117,0,0,Nitrospinia,0.9997806,Bacteria,Nitrospinaceae,Nitrospina,Nitrospinales,Nitrospinae,NA
458032dc07d621d08952c7ca85c9c904,0,361,363,100,0,0,337,414,161,0,0,0,104,192,0,0,0,0,172,376,0,0,0,0,337,0,0,0,0,0,360,327,37,0,0,0,514,442,190,0,0,329,248,70,23,0,0,234,197,16,0,0,0,264,0,0,0,0,0,390,455,202,0,0,0,102,300,394,97,0,0,Gammaproteobacteria,0.9897446,Bacteria,uncultured organism,uncultured organism,UBA10353 marine group,Proteobacteria,uncultured organism
5f65d87ad5d03ee9410c2cde5f4e47f5,221,16,57,95,247,236,22,61,100,150,325,159,0,19,68,126,52,51,0,0,54,155,54,65,0,45,70,42,34,38,18,43,101,226,459,481,59,83,104,831,497,33,71,131,130,80,36,31,92,88,79,61,28,80,130,118,90,56,89,46,71,138,93,169,116,7,51,68,71,157,205,Gammaproteobacteria,0.9987167,Bacteria,Methylophilaceae,OM43 clade,Betaproteobacteriales,Proteobacteria,NA
79e3ac10a2d72159ce7374eda836582d,11,0,25,72,143,163,0,31,84,106,138,83,5,14,40,0,34,24,0,0,1615,290,196,41,0,54,51,21,257,40,0,0,20,339,343,654,0,0,16,687,698,12,50,73,92,27,25,0,19,48,48,15,15,35,146,91,53,29,46,0,17,96,102,44,145,0,0,53,175,57,21,Thermoplasmata,1,Archaea,NA,NA,Marine Group II,Euryarchaeota,NA
0f2551eb7c43e82c8bd59d9e51a5aadf,14,73,60,171,0,21,80,104,341,18,11,11,38,23,215,254,274,227,55,81,104,232,293,411,74,423,502,529,176,310,115,196,280,54,78,47,81,161,597,15,16,55,33,37,71,51,28,36,33,25,14,22,0,61,18,0,19,9,22,35,53,134,29,18,5,14,41,57,86,0,10,Bacteroidia,0.9999818,Bacteria,NS9 marine group,NA,Flavobacteriales,Bacteroidetes,NA
f5e41c4abb7f6e6a33a0c15dcf65db3a,34,145,243,224,42,33,106,186,331,12,13,14,0,49,23,28,68,31,8,13,33,12,7,28,0,12,103,25,16,19,128,205,431,71,38,15,130,109,211,0,8,164,338,357,484,86,34,117,268,306,121,20,14,350,183,156,14,23,11,121,209,289,33,36,28,63,144,307,185,22,23,Planctomycetacia,0.9999904,Bacteria,Pirellulaceae,Blastopirellula,Pirellulales,Planctomycetes,NA
5b90f5ad96fee60584ae482aa005d594,388,0,33,138,274,271,10,47,110,133,227,91,0,13,255,137,122,70,0,0,69,94,69,77,0,71,56,75,31,54,13,75,146,257,373,217,36,39,125,208,172,21,59,71,94,97,54,5,59,83,45,89,43,49,59,53,124,55,179,37,31,161,176,488,219,0,20,63,87,219,367,Bacteroidia,0.9997025,Bacteria,Flavobacteriaceae,NS4 marine group,Flavobacteriales,Bacteroidetes,NA
e803ef96ee4ec17350d6c2d54e52d716,0,608,546,126,0,0,477,591,276,0,0,0,208,265,0,0,0,0,0,78,0,0,0,0,54,0,0,0,0,0,108,135,19,0,0,0,534,292,136,0,0,530,281,27,0,0,0,133,180,7,0,0,0,372,0,0,0,0,0,247,387,235,6,0,0,0,185,273,100,0,0,Thermoplasmata,1,Archaea,NA,NA,Marine Group II,Euryarchaeota,NA
93c203b801413421b085ac9f2d2945d5,0,708,311,0,0,0,637,197,28,0,0,0,222,66,0,0,0,0,295,166,0,0,0,0,488,0,0,0,0,0,471,220,0,0,0,0,427,218,0,0,0,469,162,14,0,0,0,324,137,0,0,0,0,176,0,0,0,0,0,269,377,47,0,0,0,397,308,261,0,0,0,Gammaproteobacteria,0.9999997,Bacteria,NA,NA,NA,Proteobacteria,NA
3804df8f39988bb05121b602554e5160,333,0,22,69,278,371,0,14,19,423,317,235,9,0,205,48,126,63,0,0,88,41,38,26,0,14,11,20,0,13,5,12,34,243,456,369,18,10,20,332,208,8,37,61,81,119,86,0,40,158,118,50,27,34,168,127,85,60,71,8,7,44,155,386,234,5,0,47,43,273,312,Bacteroidia,0.9645373,Bacteria,NS9 marine group,NA,Flavobacteriales,Bacteroidetes,NA
b65a5a2999e87a8cdcd000c4e8d1b2c7,0,434,319,91,0,0,401,324,148,0,0,0,220,209,0,0,0,0,198,298,0,0,0,0,237,0,0,0,0,0,262,272,48,0,0,0,496,351,143,0,0,317,246,48,19,0,0,180,189,11,0,0,0,200,0,0,0,0,0,255,397,151,9,0,0,209,255,297,67,0,0,uncultured eubacterium OCS307,0.998076,Bacteria,uncultured eubacterium OCS307,uncultured eubacterium OCS307,uncultured eubacterium OCS307,Marinimicrobia (SAR406 clade),uncultured eubacterium OCS307
bd5a3672765ba5db404dcc362bdde218,0,492,338,132,0,0,252,365,266,0,0,0,95,79,0,0,0,0,57,91,0,0,0,0,146,0,0,0,0,0,289,480,136,0,0,0,472,520,404,0,0,422,227,41,16,0,0,195,145,19,0,0,0,289,0,0,0,0,0,165,280,181,12,5,0,26,185,166,58,0,0,Gammaproteobacteria,0.9467823,Bacteria,Woeseiaceae,Woeseia,Steroidobacterales,Proteobacteria,uncultured gamma proteobacterium EB080_L93H08
99fac68e3307633c351da70c7cad1d32,0,422,296,50,0,0,378,272,129,0,0,0,140,177,0,0,0,0,356,379,0,0,0,0,537,0,0,0,0,0,273,202,28,0,0,0,478,324,88,0,0,201,141,29,7,0,0,232,140,12,0,0,0,147,0,0,0,0,0,237,323,101,0,0,0,302,273,288,43,0,0,Acidimicrobiia,0.9276537,Bacteria,Microtrichaceae,Sva0996 marine group,Microtrichales,Actinobacteria,NA
516c5c16c44b4a1bd1735872443c3fc8,50,31,36,76,33,84,78,179,397,19,39,15,259,74,61,70,116,37,75,401,432,117,125,62,18,76,645,81,56,32,193,282,1061,216,138,43,190,182,478,17,56,16,4,6,10,0,0,0,0,0,0,0,0,4,0,0,4,0,0,18,46,89,20,17,7,0,7,13,61,16,19,Gammaproteobacteria,0.7278514,Bacteria,Pseudoalteromonadaceae,uncultured,Alteromonadales,Proteobacteria,uncultured Pseudoalteromonadaceae bacterium
9e17bf5dabf6bb71c9a1d60be770e663,0,0,49,65,26,36,20,79,57,0,0,0,0,0,115,185,492,273,0,80,124,147,582,630,0,687,485,822,369,362,0,124,180,49,82,73,55,68,102,31,0,40,30,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,19,27,83,28,31,43,0,0,0,58,0,0,Gammaproteobacteria,0.9999974,Bacteria,NA,NA,SAR86 clade,Proteobacteria,NA
1f37e19c844e9bd8878b16056a44d9b4,0,123,36,0,0,0,108,23,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,80,47,256,767,606,92,117,87,788,2241,77,72,65,141,97,32,67,44,10,0,53,63,40,9,11,65,73,61,73,59,0,0,0,0,96,77,81,0,0,0,Verrucomicrobiae,0.7899239,Bacteria,Puniceicoccaceae,Lentimonas,Opitutales,Verrucomicrobia,uncultured marine bacterium
8b58cef9d1e7b1daa6efbda17619c661,237,15,33,169,265,394,11,27,102,144,151,138,0,11,79,34,83,53,0,0,90,25,10,6,0,0,7,0,6,0,11,43,133,81,99,113,16,31,104,59,46,18,68,121,170,51,64,9,37,163,110,31,19,78,302,226,42,40,51,7,29,100,340,434,508,14,10,64,163,251,336,Alphaproteobacteria,0.9604458,Bacteria,NA,NA,NA,Proteobacteria,NA
60ef79c7598b4bb8bfac608371581367,0,506,309,0,0,0,682,141,0,0,0,0,191,73,0,0,0,0,288,173,0,0,0,0,546,0,0,0,0,0,260,87,0,0,0,0,357,138,0,0,0,259,112,0,0,0,0,183,90,0,0,0,0,93,0,0,0,0,0,306,420,31,0,0,0,506,510,357,0,0,0,Gammaproteobacteria,1,Bacteria,NA,NA,NA,Proteobacteria,NA
da0743ad03d541244793655fd973d050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,39,18,0,0,122,0,366,294,0,467,3970,382,431,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Oxyphotobacteria,0.9845485,Bacteria,Cyanobiaceae,Prochlorococcus MIT9313,Synechococcales,Cyanobacteria,NA
7aa69e82df6183bab4b3dbf888d0ab3d,410,0,0,0,566,576,0,0,0,360,580,418,0,0,116,41,63,30,0,0,78,36,34,0,0,0,0,0,0,0,0,0,0,250,383,256,0,0,0,135,88,0,0,34,38,46,6,0,0,74,62,12,8,13,47,34,12,7,7,0,0,0,222,387,291,0,0,0,23,383,444,Bacteroidia,0.8886161,Bacteria,Cryomorphaceae,uncultured,Flavobacteriales,Bacteroidetes,marine metagenome
a9449963918d9d9fda0fd4d261f94f3e,149,0,0,36,208,249,0,17,29,193,223,153,0,0,68,76,83,41,0,0,77,37,33,32,0,21,12,22,0,14,0,14,58,297,621,637,0,10,39,666,651,0,21,67,68,55,36,0,24,78,78,42,0,39,112,97,50,46,54,0,0,60,127,194,177,0,0,0,32,146,186,Gammaproteobacteria,0.989023,Bacteria,Halieaceae,OM60(NOR5) clade,Cellvibrionales,Proteobacteria,NA
c497da3b39f30aceede6bec3b03cd100,33,23,55,134,56,64,14,47,107,23,61,29,18,68,184,247,282,208,10,28,305,355,280,379,6,200,258,171,356,139,26,83,116,122,88,119,47,45,64,159,105,21,47,78,78,39,20,11,30,64,28,20,12,76,48,45,32,21,23,19,44,223,79,51,65,0,20,45,84,38,50,Alphaproteobacteria,0.9793385,Bacteria,Clade I,Clade Ia,SAR11 clade,Proteobacteria,NA
012054e3f62502aff7f455e1592ea87f,89,0,12,84,113,121,0,29,85,75,84,69,0,16,122,143,358,204,0,16,125,107,276,232,0,236,276,276,142,128,0,70,305,296,334,262,46,70,151,145,173,0,31,41,45,20,8,0,32,36,23,0,6,37,60,67,30,29,31,0,20,117,84,106,101,0,0,19,98,77,92,Gammaproteobacteria,0.9999775,Bacteria,NA,NA,SAR86 clade,Proteobacteria,NA
38d713d0fd7ee147c467e06c48369539,13,0,165,234,0,0,49,602,454,0,0,0,0,64,0,0,0,0,0,30,0,0,0,0,0,0,42,0,0,0,106,409,183,0,0,0,430,695,973,0,0,117,241,60,0,0,0,36,219,15,0,0,0,220,12,0,0,0,0,185,250,284,0,0,0,0,93,194,79,0,0,Nitrospinia,0.9983289,Bacteria,Nitrospinaceae,LS-NOB,Nitrospinales,Nitrospinae,NA
c844881dd44f857ea20d68dbce286309,67,0,0,41,71,89,0,29,50,68,76,50,0,0,124,83,156,142,0,0,205,197,328,375,0,235,110,194,123,116,0,22,104,184,253,310,0,18,59,572,593,0,35,42,81,35,17,0,34,37,25,23,0,32,63,83,20,20,23,0,0,122,64,109,144,0,0,29,49,101,68,Alphaproteobacteria,0.7012622,Bacteria,SAR116 clade,Candidatus Puniceispirillum,Puniceispirillales,Proteobacteria,uncultured bacterium
009257b156ab4a9dd2f0b0dd33100b7e,0,567,283,11,0,0,392,163,24,0,0,0,207,52,0,0,0,0,283,140,0,0,0,0,503,0,0,0,0,0,308,164,0,0,0,0,419,206,19,0,0,259,155,15,0,0,0,225,109,0,0,0,0,112,0,0,0,0,0,289,302,39,0,0,0,333,292,264,13,0,0,uncultured bacterium 413004-H17,0.9920711,Bacteria,uncultured bacterium 413004-H17,uncultured bacterium 413004-H17,uncultured bacterium 413004-H17,Marinimicrobia (SAR406 clade),uncultured bacterium 413004-H17
f8ace929dc8b111c1814ab319f1c39fb,0,610,300,70,0,0,286,271,213,0,0,0,339,374,0,0,0,0,232,305,0,0,0,0,308,0,0,0,0,0,159,218,36,0,0,0,268,317,138,0,0,330,145,5,0,0,0,134,87,7,0,0,0,99,0,0,0,0,0,85,229,51,0,0,0,233,134,121,32,0,0,Thermoplasmata,0.9822935,Archaea,uncultured marine archaeon,uncultured marine archaeon,Marine Group III,Euryarchaeota,uncultured marine archaeon
84a23c58636e70158a8023a00735e0d4,8,0,53,482,18,17,0,252,647,25,24,16,0,108,0,0,5,4,0,0,13,0,3,5,0,14,59,8,16,13,0,228,590,169,55,11,61,219,658,0,0,12,123,235,314,14,5,0,62,62,34,3,5,99,44,22,7,8,8,19,57,711,53,6,13,0,7,85,193,13,6,Verrucomicrobiae,0.8532657,Bacteria,Pedosphaeraceae,SCGC AAA164-E04,Pedosphaerales,Verrucomicrobia,uncultured bacterium
0e775fc1584ed21db02c44461c5e120e,0,28,44,71,0,0,0,55,127,0,0,0,28,63,96,189,180,137,0,46,239,410,393,598,0,416,416,404,531,356,0,79,72,34,59,63,38,59,94,81,46,33,39,54,46,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,42,122,0,0,0,14,0,45,65,0,0,Alphaproteobacteria,0.8971549,Bacteria,Clade I,Clade Ia,SAR11 clade,Proteobacteria,NA
b82d5184479a76327266add692ef91a0,0,0,114,240,0,0,105,487,394,0,0,0,0,40,0,0,0,0,0,61,0,0,0,0,0,0,64,0,0,0,139,464,176,0,0,0,283,635,906,0,0,94,173,65,46,0,0,56,145,38,0,0,0,219,0,12,0,0,0,111,196,308,0,0,0,0,102,187,94,0,0,Nitrospinia,0.9995303,Bacteria,Nitrospinaceae,LS-NOB,Nitrospinales,Nitrospinae,NA
721d069082c6c3f62d51a2881346caa9,37,0,45,265,41,43,0,154,440,31,40,30,0,49,70,60,138,79,0,30,56,40,98,95,0,96,276,76,56,85,22,173,725,106,76,32,103,218,810,11,28,29,40,36,59,19,0,0,48,21,6,0,0,62,30,37,16,15,12,0,35,254,67,37,33,0,15,46,170,37,43,Alphaproteobacteria,0.7369725,Bacteria,Rhodobacteraceae,Roseobacter clade NAC11-7 lineage,Rhodobacterales,Proteobacteria,uncultured Rhodobacteraceae bacterium
2a28739b3218cdd4c006bd5c39ceb124,11,214,289,258,0,0,206,355,405,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,131,321,137,7,0,0,228,314,389,0,0,102,123,75,72,22,0,51,141,38,0,0,0,218,0,0,0,0,0,205,173,412,46,17,10,201,195,271,177,0,0,Bacteroidia,0.965227,Bacteria,NS9 marine group,hydrothermal vent metagenome,Flavobacteriales,Bacteroidetes,hydrothermal vent metagenome
1ecdec74c5d149784151683f89f5fe49,0,139,216,238,0,0,140,275,457,0,0,0,87,326,0,0,0,0,80,250,0,0,0,0,143,0,63,0,0,0,136,282,166,0,0,0,244,387,535,0,0,194,164,0,0,0,0,92,117,0,0,0,0,169,0,0,0,0,0,102,185,213,0,0,0,42,81,131,140,0,0,Deltaproteobacteria,1,Bacteria,NA,NA,SAR324 clade(Marine group B),Proteobacteria,NA
401a67858704d406087efd35334e84e1,13,0,28,85,30,46,0,34,83,24,49,20,0,0,89,177,153,154,0,0,270,216,308,344,0,323,284,243,431,206,0,50,127,129,165,278,0,45,78,329,244,0,38,79,62,20,7,0,0,48,19,7,8,36,35,17,15,5,15,0,0,111,27,22,27,0,0,0,47,15,21,Alphaproteobacteria,0.7560769,Bacteria,Clade II,unidentified marine bacterioplankton,SAR11 clade,Proteobacteria,unidentified marine bacterioplankton
f35c0a576bb1ab3577191cb12352c249,475,20,32,76,205,278,40,47,42,152,202,139,0,0,130,79,86,45,0,12,68,41,24,20,0,0,29,17,0,10,22,40,70,124,167,169,27,22,34,229,212,0,27,42,63,49,34,0,0,31,18,68,18,21,15,26,41,36,77,32,29,47,147,514,219,18,0,35,66,202,445,Bacteroidia,1,Bacteria,Flavobacteriaceae,NA,Flavobacteriales,Bacteroidetes,NA
d1212dc98330e0918e0bb02c7b3f6ef2,0,95,483,216,0,0,384,416,256,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,37,134,61,0,0,0,344,107,149,0,0,132,172,177,220,0,0,44,223,43,5,0,0,223,8,5,0,0,0,324,325,289,0,0,0,4,302,397,88,0,0,Deltaproteobacteria,0.9922056,Bacteria,Bdellovibrionaceae,OM27 clade,Bdellovibrionales,Proteobacteria,NA
40a53e00613200364f2ba1cfbdae9dba,0,252,219,176,0,0,152,360,514,0,0,0,46,222,0,0,0,0,93,214,0,0,0,0,134,0,106,0,0,0,143,173,80,0,0,0,211,221,393,0,0,213,235,31,16,0,0,132,228,0,0,0,0,181,0,0,0,0,0,67,210,288,0,0,0,75,103,112,59,0,0,Nitrososphaeria,0.9996307,Archaea,Nitrosopumilaceae,Candidatus Nitrosopumilus,Nitrosopumilales,Thaumarchaeota,NA
6b7a2d97a84ef1f0a6bc5e9d536bcf78,0,318,252,0,0,0,384,174,95,0,0,0,148,121,0,0,0,0,281,190,0,0,0,0,297,0,0,0,0,0,241,107,0,0,0,0,292,171,82,0,0,265,178,0,0,0,0,217,151,0,0,0,0,183,0,0,0,0,0,260,266,107,0,0,0,206,234,248,0,0,0,Nitrospinia,0.9999342,Bacteria,Nitrospinaceae,Nitrospina,Nitrospinales,Nitrospinae,NA
db1566662cf939f6e173aaa1a654300d,0,744,303,0,0,0,578,150,0,0,0,0,111,103,0,0,0,0,66,119,0,0,0,0,144,0,0,0,0,0,170,112,0,0,0,0,135,134,0,0,0,374,152,0,0,0,0,361,119,0,0,0,0,141,0,0,0,0,0,232,312,0,0,0,0,393,303,180,0,0,0,Gammaproteobacteria,0.9999942,Bacteria,NA,NA,OM182 clade,Proteobacteria,NA
13464f6e80ba89bdf797b9a6508515de,0,0,0,171,0,25,0,52,222,0,52,0,0,0,0,0,88,0,0,0,48,61,195,207,0,201,291,180,179,187,30,89,414,268,257,237,34,113,373,186,381,0,50,88,127,0,0,0,0,52,59,0,0,44,0,36,0,0,0,0,0,176,37,65,0,0,0,41,109,0,0,unidentified marine bacterioplankton,0.9835055,Bacteria,unidentified marine bacterioplankton,unidentified marine bacterioplankton,unidentified marine bacterioplankton,Marinimicrobia (SAR406 clade),unidentified marine bacterioplankton
74c28e40d0be4e6da717507caa4ee277,0,210,303,50,0,0,324,327,92,0,0,0,92,110,0,0,0,0,115,189,0,0,0,0,187,0,0,0,0,0,206,138,12,0,0,0,371,241,84,0,0,316,196,40,0,0,0,144,186,0,0,0,0,209,0,0,0,0,0,313,309,99,0,0,0,26,199,268,27,0,0,Nitrospinia,0.9996583,Bacteria,Nitrospinaceae,Nitrospina,Nitrospinales,Nitrospinae,NA
af4ec853b8f3af897984b19fd4b71d91,303,0,17,34,167,241,0,18,34,153,236,92,0,0,74,40,39,24,0,0,32,0,0,0,0,0,0,0,0,0,0,21,21,160,269,204,12,0,28,345,201,0,24,38,121,234,112,0,26,46,52,218,59,23,45,48,130,85,226,0,14,76,129,257,146,0,16,19,29,161,252,Alphaproteobacteria,0.9562663,Bacteria,Rhodobacteraceae,Planktomarina,Rhodobacterales,Proteobacteria,NA
982b717a1d759594085ecea07812a057,60,0,54,94,39,61,5,86,185,68,89,37,0,34,23,15,28,10,0,0,24,16,16,15,0,11,43,7,13,13,24,77,195,468,397,154,53,72,140,66,106,18,132,160,267,121,86,9,78,118,55,58,43,86,130,99,75,90,103,26,43,262,81,61,45,0,24,72,59,73,74,Gammaproteobacteria,0.9995641,Bacteria,Nitrosomonadaceae,IS-44,Betaproteobacteriales,Proteobacteria,uncultured marine bacterium
3f65021c30028db099308c05ccf870da,164,0,56,83,284,302,0,31,36,189,194,125,0,0,24,23,38,13,0,0,44,17,0,0,0,0,0,0,16,9,0,0,73,397,361,230,0,0,0,64,135,0,79,154,241,30,21,0,39,103,68,23,17,82,106,105,35,32,33,0,18,171,117,152,231,0,0,98,70,150,166,Verrucomicrobiae,1,Bacteria,Puniceicoccaceae,MB11C04 marine group,Opitutales,Verrucomicrobia,NA
f35e22bbc30a072caa6b6f67fb160027,51,5,27,39,42,40,6,30,42,23,41,19,0,0,265,142,203,123,0,11,132,165,352,377,0,260,124,260,97,184,11,24,47,100,239,200,18,33,65,282,231,0,18,27,42,47,39,0,17,27,18,75,27,21,27,28,49,42,80,12,13,51,36,69,38,0,0,29,38,27,34,Bacteroidia,0.9433632,Bacteria,Flavobacteriaceae,NS2b marine group,Flavobacteriales,Bacteroidetes,NA
