id,CCE_P1706_100.mzxml,CCE_P1706_102.mzxml,CCE_P1706_104.mzxml,CCE_P1706_106.mzxml,CCE_P1706_108.mzxml,CCE_P1706_110.mzxml,CCE_P1706_112.mzxml,CCE_P1706_114.mzxml,CCE_P1706_116.mzxml,CCE_P1706_118.mzxml,CCE_P1706_120.mzxml,CCE_P1706_122.mzxml,CCE_P1706_154.mzxml,CCE_P1706_156.mzxml,CCE_P1706_158.mzxml,CCE_P1706_160.mzxml,CCE_P1706_162.mzxml,CCE_P1706_164.mzxml,CCE_P1706_166.mzxml,CCE_P1706_168.mzxml,CCE_P1706_170.mzxml,CCE_P1706_172.mzxml,CCE_P1706_174.mzxml,CCE_P1706_176.mzxml,CCE_P1706_178.mzxml,CCE_P1706_180.mzxml,CCE_P1706_182.mzxml,CCE_P1706_184.mzxml,CCE_P1706_186.mzxml,CCE_P1706_188.mzxml,CCE_P1706_208.mzxml,CCE_P1706_210.mzxml,CCE_P1706_212.mzxml,CCE_P1706_214.mzxml,CCE_P1706_216.mzxml,CCE_P1706_218.mzxml,CCE_P1706_220.mzxml,CCE_P1706_222.mzxml,CCE_P1706_224.mzxml,CCE_P1706_228.mzxml,CCE_P1706_230.mzxml,CCE_P1706_40.mzxml,CCE_P1706_42.mzxml,CCE_P1706_44.mzxml,CCE_P1706_46.mzxml,CCE_P1706_48.mzxml,CCE_P1706_50.mzxml,CCE_P1706_52.mzxml,CCE_P1706_54.mzxml,CCE_P1706_56.mzxml,CCE_P1706_58.mzxml,CCE_P1706_60.mzxml,CCE_P1706_62.mzxml,CCE_P1706_64.mzxml,CCE_P1706_66.mzxml,CCE_P1706_68.mzxml,CCE_P1706_70.mzxml,CCE_P1706_72.mzxml,CCE_P1706_74.mzxml,CCE_P1706_76.mzxml,CCE_P1706_78.mzxml,CCE_P1706_80.mzxml,CCE_P1706_82.mzxml,CCE_P1706_84.mzxml,CCE_P1706_86.mzxml,CCE_P1706_88.mzxml,CCE_P1706_90.mzxml,CCE_P1706_92.mzxml,CCE_P1706_94.mzxml,CCE_P1706_96.mzxml,CCE_P1706_98.mzxml,Class18SV9,Confidence,Domain18SV9,Family18SV9,Genus18SV9,Kingdom18SV9,Order18SV9,Phylum18SV9,Species18SV9,X
6b03d8b6adc8626a39c8e3d1a0293558,262,60,61,57,523,330,38,0,99,393,168,438,30,0,125,156,531,403,24,6,180,117,65,27,16,33,65,72,24,26,38,0,106,257,531,669,0,35,92,1450,818,0,0,0,30,31,59,0,0,0,29,40,37,0,0,0,28,106,46,0,37,133,134,166,279,0,71,54,89,288,199,NA,0.9973522,Eukaryota,NA,NA,Opisthokonta,NA,NA,NA,48
dc5ea8466f7ce9f5031f3e69f62773bc,0,79,37,418,15,0,120,469,763,28,23,0,0,291,10,0,9,6,251,138,19,0,20,0,728,7,52,0,22,0,350,385,191,8,0,0,108,690,711,0,0,274,215,127,30,0,0,234,570,100,6,0,0,338,0,3,4,0,0,421,755,303,60,23,10,0,241,151,267,0,43,Arthropoda,0.9486323,Eukaryota,Maxillopoda,Maxillopoda_X,Opisthokonta,Crustacea,Metazoa,Maxillopoda_X_sp.,67
bd96c22dfeacd1e0dee50fd4fe901b28,0,0,0,15,0,0,0,27,19,0,0,0,0,0,5,0,69,9,0,0,131,81,962,622,0,1079,977,1411,3318,1295,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MAST-3,0.9998596,Eukaryota,MAST-3I_X,MAST-3I_XX,Stramenopiles,MAST-3I,Opalozoa,MAST-3I_XX_sp.,33
695dad1e4d024427825e72bedaeff9aa,0,43,90,217,166,93,58,105,183,109,31,94,304,697,20,0,43,0,178,319,92,57,124,91,305,94,130,59,222,77,66,169,110,286,485,220,368,448,502,117,333,123,176,135,195,45,99,45,99,57,21,46,36,114,113,94,45,64,33,69,123,352,54,36,88,37,52,87,271,47,0,Dinophyceae,0.9961441,Eukaryota,NA,NA,Alveolata,NA,Dinoflagellata,NA,78
c2deb527b8dfaabc578e37b64c5f96a0,148,0,0,224,215,240,0,0,96,256,399,187,0,36,96,192,100,75,0,0,675,241,188,81,0,55,0,32,231,0,0,0,67,291,389,1049,0,0,47,480,555,0,75,77,86,89,0,0,49,144,149,73,33,78,131,132,125,53,124,0,0,291,329,253,297,0,0,0,195,247,163,NA,1,Eukaryota,NA,NA,NA,NA,NA,NA,55
02c539ea7cf4a0843702c3c0969c7632,295,0,0,22,437,5,0,0,0,356,247,63,0,0,3,52,47,12,0,0,21,160,403,53,0,6,9,0,87,3,0,0,73,1004,1238,95,104,0,60,652,606,0,0,0,61,147,267,0,3,0,0,121,200,0,0,849,248,360,442,0,0,0,693,148,116,0,0,0,9,13,43,Arthropoda,1,Eukaryota,Maxillopoda,Corycaeus,Opisthokonta,Crustacea,Metazoa,Corycaeus_speciosus,65
6611a6a51687c6ad89a9beaa3d7d83f8,307,389,321,111,440,485,129,157,74,230,91,268,38,53,21,42,99,35,66,21,84,81,14,17,50,29,29,24,37,23,63,121,183,359,297,236,121,120,101,164,211,220,94,83,138,44,18,140,101,93,112,26,11,109,101,104,15,10,17,115,182,133,250,226,324,129,174,244,149,392,289,MAST-7,0.999999,Eukaryota,MAST-7A_X,MAST-7A_XX,Stramenopiles,MAST-7A,Sagenista,MAST-7A_XX_sp.,66
3f1a7408a2e6e826d09b7e47d77eebfd,148,503,569,205,227,200,137,255,192,96,47,116,100,68,34,62,142,62,61,34,78,58,16,14,169,0,26,14,16,7,113,254,201,29,56,76,247,329,360,53,50,428,238,100,78,29,0,336,224,69,28,14,0,192,48,45,17,9,0,173,287,239,155,118,194,77,311,360,138,219,164,MAST-7,0.9999926,Eukaryota,MAST-7A_X,MAST-7A_XX,Stramenopiles,MAST-7A,Sagenista,MAST-7A_XX_sp.,75
f6a006b82bfc2a5e3a04bb0249bd2436,44,0,107,754,49,50,29,203,642,0,38,25,0,236,46,67,155,77,0,0,223,147,221,74,0,93,342,86,223,69,104,272,387,64,39,0,273,379,842,0,0,76,144,117,46,23,0,0,136,58,49,0,0,182,50,44,54,32,35,58,99,831,363,65,75,0,70,120,403,94,51,NA,1,Eukaryota,NA,NA,NA,NA,NA,NA,49
e0ebcefdb1d33603f63aded646646c7b,169,10,26,314,275,243,0,67,75,311,168,350,18,0,45,41,54,33,34,0,100,54,39,41,9,0,45,38,0,0,12,26,87,50,87,62,22,23,68,0,37,26,133,386,81,66,71,0,75,817,652,68,75,454,813,551,183,349,196,16,0,42,146,152,343,188,56,65,207,179,137,Bacillariophyta,0.985605,Eukaryota,Raphid-pennate,Pleurosigma,Stramenopiles,Bacillariophyta_X,Ochrophyta,Pleurosigma_intermedium,86
3c56671fc184324a2ad32797e3596fe5,55,152,148,156,84,72,0,27,170,117,40,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310,66,38,80,84,29,0,0,54,0,0,69,88,438,645,1866,461,65,0,716,250,122,64,630,595,701,48,103,28,56,0,75,50,29,32,0,53,162,93,83,21,Spirotrichea,0.9424267,Eukaryota,Strombidiidae_M,Strombidiidae_M_X,Alveolata,Strombidiida,Ciliophora,Strombidiidae_M_X_sp.,40
006eb495176edc26aa17c24670071e7c,80,13,64,223,140,99,9,42,78,76,31,137,0,50,24,22,146,40,0,10,98,89,108,169,7,293,149,448,308,220,14,65,266,529,518,377,56,55,127,702,1147,31,140,112,118,26,12,11,113,75,27,12,8,156,156,104,28,22,5,17,35,372,60,42,129,0,18,39,144,92,39,Picozoa_X,0.9999929,Eukaryota,Picozoa_XXX,Picozoa_XXXX,Hacrobia,Picozoa_XX,Picozoa,Picozoa_XXXX_sp.,70
c9117ca815919b1862f01c2125d6cb4c,176,38,77,89,354,241,57,34,36,219,75,188,7,6,45,43,118,54,0,0,83,39,34,7,0,23,22,30,31,16,10,22,153,580,660,665,23,21,40,2098,741,16,52,102,84,4,0,35,60,27,16,0,0,35,48,43,4,12,4,21,22,187,119,98,344,9,42,56,153,241,125,NA,0.9639729,Eukaryota,NA,NA,Opisthokonta,NA,NA,NA,74
3f90f544107b6558c0e1edcd2f735b3e,140,203,546,128,181,177,148,184,29,58,22,65,0,0,37,114,231,149,0,0,78,99,35,22,0,70,62,94,68,59,53,87,90,139,172,151,230,0,55,61,55,300,204,206,313,96,22,69,213,127,82,21,18,216,144,115,16,27,15,318,310,205,157,116,212,0,380,512,104,170,148,MAST-4,0.9999997,Eukaryota,MAST-4E_X,MAST-4E_XX,Stramenopiles,MAST-4E,Sagenista,MAST-4E_XX_sp.,82
6f7acc72630ebe4059fd4c5d6aa2d8de,696,44,45,59,597,450,0,20,12,205,124,329,11,24,122,231,658,477,0,10,222,208,44,23,0,15,21,26,17,0,19,14,0,0,0,0,10,14,11,8,6,20,17,91,22,28,36,10,15,150,64,23,34,93,196,133,53,85,54,0,67,53,271,364,769,9,17,25,76,598,616,Bacillariophyta,0.9997511,Eukaryota,NA,NA,Stramenopiles,Bacillariophyta_X,Ochrophyta,NA,77
780f8a722804c203970ccad945dffca8,282,34,136,84,862,666,62,145,110,634,305,657,0,23,94,95,293,114,0,0,165,104,23,17,14,29,80,41,10,22,15,58,96,179,239,133,137,42,91,20,35,24,18,24,20,0,0,13,37,37,52,6,10,34,85,75,31,50,23,25,73,53,166,222,471,0,44,93,68,374,273,MAST-3,0.9999992,Eukaryota,MAST-3J_X,MAST-3J_XX,Stramenopiles,MAST-3J,Opalozoa,MAST-3J_XX_sp.,84
5dd5054c62f4e74b321ed6ac5c54ff05,9,7,137,30,23,16,8,37,102,36,20,22,3,22,47,29,149,38,0,0,79,128,128,161,9,178,94,61,228,179,16,31,28,275,720,615,67,55,228,1110,1154,20,32,147,410,125,123,6,33,15,38,192,199,34,39,38,94,213,162,0,20,95,12,16,16,0,19,97,19,13,9,Prymnesiophyceae,1,Eukaryota,Phaeocystaceae,Phaeocystis,Hacrobia,Phaeocystales,Haptophyta,NA,76
6befae562ee77fcfeca54240ccb5337e,29,46,65,264,35,48,163,32,199,77,11,54,0,94,33,31,62,44,0,0,102,50,56,87,0,68,28,74,105,22,23,88,25,207,392,149,64,284,51,0,286,106,252,207,8,385,321,158,163,161,7,146,110,202,71,34,59,90,58,160,478,778,9,14,0,0,297,701,33,16,10,Spirotrichea,0.9999962,Eukaryota,Leegaardiellidae_B,Leegaardiella,Alveolata,Choreotrichida,Ciliophora,Leegaardiella_sp.,98
d02c7e95b91960f15f95dbad921104b4,195,16,13,59,329,141,0,7,14,282,99,320,0,4,44,14,143,121,6,0,67,31,11,4,0,0,7,0,0,0,0,6,10,5,5,10,8,0,26,29,17,0,62,515,149,128,181,6,148,556,384,206,264,237,827,805,325,781,332,0,6,14,32,50,137,4,8,19,19,101,141,Bacillariophyta,0.9999578,Eukaryota,Polar-centric-Mediophyceae,Chaetoceros,Stramenopiles,Bacillariophyta_X,Ochrophyta,Chaetoceros_brevis_2,61
668db41a72df36af1d35471715ed86fe,79,326,469,53,124,106,199,259,137,159,52,239,65,327,18,29,69,56,30,41,0,101,188,313,28,119,0,180,162,76,95,66,11,0,90,344,50,41,0,515,171,0,29,13,12,16,366,0,7,36,13,32,122,110,27,37,90,275,150,166,199,69,0,60,235,92,243,140,28,111,46,Ciliophora_X,0.9862714,Eukaryota,Ciliophora_XXX,Mesodinium,Alveolata,Ciliophora_XX,Ciliophora,Mesodinium_sp.,89
d59f2ec2f69408d8fb24f974ac759249,0,162,45,262,0,0,94,323,2005,0,0,0,67,161,0,0,0,0,62,0,28,0,0,36,158,20,72,51,9,17,22,1032,22,0,0,0,240,1721,731,0,0,87,42,0,0,0,0,57,28,0,0,0,0,70,0,0,0,0,0,0,167,123,0,0,0,0,30,24,19,0,0,MAST-3,1,Eukaryota,MAST-3I_X,MAST-3I_XX,Stramenopiles,MAST-3I,Opalozoa,MAST-3I_XX_sp.,95
dca3176598333722dc791c5b16f6ea18,271,103,275,106,281,247,57,43,47,92,39,108,34,30,38,136,231,120,0,22,101,149,45,58,45,81,38,116,102,74,51,58,79,91,124,146,40,39,48,130,205,87,66,117,386,126,28,23,52,113,134,46,29,73,88,88,30,38,30,38,82,100,233,185,273,25,85,391,125,310,230,MAST-7,0.9999999,Eukaryota,MAST-7B_X,MAST-7B_XX,Stramenopiles,MAST-7B,Sagenista,MAST-7B_XX_sp.,87
fddeec4cf49f99cb5182b3730f0a74fc,0,134,361,130,0,0,165,478,175,0,0,0,164,0,0,0,0,0,35,235,0,0,0,0,43,0,44,0,0,0,253,80,27,0,0,0,447,277,109,0,0,627,456,284,37,0,0,334,326,70,0,0,0,384,27,0,0,0,0,321,524,277,0,0,0,143,232,479,0,0,0,Spirotrichea,0.9755757,Eukaryota,NA,NA,Alveolata,Strombidiida,Ciliophora,NA,83
c1315819308710af68ee81448f207e81,0,768,352,0,0,0,370,90,0,0,0,0,1400,247,0,0,0,0,371,185,0,0,0,0,280,0,0,0,0,0,267,80,0,0,0,0,122,106,0,0,0,332,116,0,0,0,0,250,53,0,0,0,0,73,0,0,0,0,0,213,327,46,0,0,0,721,371,269,0,0,0,NA,1,Eukaryota,NA,NA,NA,NA,NA,NA,114
128abd828e0579699e38b6ffdc02f779,280,10,18,29,129,140,19,14,22,89,38,86,23,41,236,121,548,321,28,9,715,237,90,27,0,15,85,39,24,15,0,17,14,13,0,12,23,12,7,5,0,9,43,171,49,50,18,0,31,181,144,18,27,76,154,106,51,53,0,13,34,44,653,422,629,19,18,10,30,324,447,Bacillariophyta,1,Eukaryota,Polar-centric-Mediophyceae,Chaetoceros,Stramenopiles,Bacillariophyta_X,Ochrophyta,Chaetoceros_debilis_2,44
16ea48fd55d9641441850728fad4664f,127,0,0,0,95,201,0,0,0,151,65,108,0,0,30,85,271,535,6,0,22,434,510,984,0,164,14,323,61,46,0,0,0,0,48,9,0,0,0,0,31,21,6,0,79,63,780,0,3,0,6,160,176,5,0,66,206,714,287,0,32,12,89,44,70,0,0,0,14,127,85,Spirotrichea,0.9920463,Eukaryota,Strobilidiidae_I,Pelagostrobilidium,Alveolata,Choreotrichida,Ciliophora,Pelagostrobilidium_neptuni,105
9a2495af4ad5374297649da79d70639f,71,417,213,436,165,120,625,528,825,106,88,129,223,68,5,0,0,0,43,37,68,0,8,0,0,16,156,13,17,11,186,163,188,27,33,14,204,419,361,13,45,28,16,5,0,0,0,73,49,39,0,0,0,132,42,24,14,0,0,16,41,95,47,105,51,17,27,30,257,92,69,Oomycota,0.8197214,Eukaryota,Peronosporales,Pythium,Stramenopiles,Oomycota_X,Pseudofungi,NA,69
ccdaa36b93a77dbb0018004803587cc3,68,60,251,157,139,98,87,121,57,47,17,45,13,12,12,19,43,11,0,0,13,29,0,0,8,0,0,0,0,0,42,67,80,103,98,46,172,33,44,12,23,118,197,346,733,96,13,46,222,203,142,18,7,166,236,174,16,20,8,334,185,464,133,92,149,0,339,481,89,118,85,MAST-4,1,Eukaryota,MAST-4D_X,MAST-4D_XX,Stramenopiles,MAST-4D,Sagenista,MAST-4D_XX_sp.,99
ee6deb774b44975b7cd8bc0626988f5d,6,0,0,0,4,0,0,0,0,16,0,0,0,0,0,0,15,0,0,0,0,22,99,64,0,197,42,98,292,91,0,0,0,8,736,902,0,0,0,737,3802,0,0,0,0,14,18,0,0,0,0,11,16,0,0,0,8,13,11,0,0,0,0,0,0,0,0,0,0,7,0,Spirotrichea,1,Eukaryota,Strombidiida_D_X,Strombidiida_D_XX,Alveolata,Strombidiida_D,Ciliophora,Strombidiida_D_XX_sp.,139
ebb1bac13665d58071a37f3f895a0954,0,250,252,192,0,0,161,130,271,0,0,0,373,419,0,0,5,0,346,224,13,0,27,29,267,88,268,87,91,55,154,290,267,0,0,0,220,423,521,0,0,208,146,22,15,0,0,59,117,8,0,0,0,149,0,0,0,0,0,114,209,195,0,0,0,140,195,142,61,0,0,Picozoa_X,0.9996393,Eukaryota,Picozoa_XXX,Picozoa_XXXX,Hacrobia,Picozoa_XX,Picozoa,Picozoa_XXXX_sp.,91
14580b26dc295f38e1ba60d2faf90015,452,19,30,60,378,285,15,27,23,285,268,363,28,32,63,198,326,338,33,16,209,132,43,40,10,13,62,49,20,12,8,27,39,37,31,21,18,91,159,21,52,40,18,32,8,20,14,12,19,69,39,33,29,46,52,60,46,92,63,26,22,59,123,344,491,0,21,25,115,478,422,Bacillariophyta,0.8303896,Eukaryota,Raphid-pennate,Raphid-pennate_X,Stramenopiles,Bacillariophyta_X,Ochrophyta,Raphid-pennate_X_sp.,60
d1940e6781dd292f98b407d94380bd97,11,49,223,54,12,17,57,278,241,20,8,21,233,279,13,15,42,22,82,168,91,49,92,90,94,266,115,225,386,110,64,122,30,83,283,223,168,302,78,27,716,135,86,37,56,15,18,33,75,24,8,12,8,84,14,15,10,25,15,36,204,343,11,8,15,18,54,148,51,12,8,Katablepharidaceae,0.9994797,Eukaryota,Katablepharidales_X,Katablepharidales_XX,Hacrobia,Katablepharidales,Katablepharidophyta,Katablepharidales_XX_sp.,94
5d7a12872f81415b74578987d78bf99a,0,132,79,0,73,69,127,49,0,74,0,44,15,65,0,0,16,21,33,194,7,50,83,121,0,293,41,217,197,151,54,0,0,0,0,0,161,0,0,58,12,202,89,47,0,320,1360,116,70,0,0,45,80,220,398,385,44,118,36,140,135,83,0,32,63,0,268,169,52,64,0,Spirotrichea,0.8949752,Eukaryota,Strombidiidae_M,NA,Alveolata,Strombidiida,Ciliophora,NA,131
621ca3760f70bb747e7b05fcf6b2a869,23,0,296,37,25,25,0,14,5,17,7,10,0,20,40,40,146,55,0,0,109,120,41,24,0,58,67,33,80,42,0,4,0,28,186,285,0,0,0,400,324,0,45,326,963,370,271,0,24,130,151,145,157,70,62,60,141,210,211,9,31,83,43,25,40,0,113,554,14,28,16,Mamiellophyceae,0.8005937,Eukaryota,Mamiellaceae,Micromonas,Archaeplastida,Mamiellales,Chlorophyta,Micromonas_commoda_A2,68
1e7a97bdaaa3f3a6c27b77428d736b5e,216,4,35,32,110,102,3,17,11,162,250,155,0,3,43,151,246,154,0,11,92,179,57,65,8,39,24,75,40,32,14,30,39,69,77,57,24,38,38,23,46,27,17,49,310,395,169,3,8,196,267,378,252,22,102,97,220,337,332,0,19,25,99,118,173,0,0,34,11,182,196,Bacillariophyta,0.9929981,Eukaryota,Radial-centric-basal-Coscinodiscophyceae,Actinocyclus,Stramenopiles,Bacillariophyta_X,Ochrophyta,Actinocyclus_curvatulus,80
52bdd868ef43decbcdee2c85d75bd76a,0,417,540,45,0,0,233,217,99,0,0,0,450,564,0,0,0,0,165,213,12,0,0,0,223,0,9,0,3,0,232,80,0,0,0,0,198,71,21,0,0,357,197,58,18,0,0,168,169,31,8,0,0,158,0,0,0,0,0,335,311,123,0,0,0,157,379,297,16,0,0,NA,1,Eukaryota,NA,NA,NA,NA,NA,NA,109
835d1150120854990e471a34c7810997,192,0,35,18,103,108,0,5,13,54,146,108,23,41,222,215,505,130,0,57,279,734,258,208,15,355,134,192,453,280,0,0,6,22,167,196,4,26,23,129,127,0,0,18,64,10,31,5,0,14,15,35,12,9,10,12,26,31,33,0,0,16,66,139,44,0,9,64,14,126,177,Prymnesiophyceae,0.9471719,Eukaryota,NA,NA,Hacrobia,Isochrysidales,Haptophyta,NA,107
64aaeabc5dac9ac72a7ea7c782bd4ff4,9,23,21,165,35,38,0,15,22,87,28,78,0,10,0,0,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,9,49,25,10,4,0,6,7,0,0,8,5,116,1046,1294,506,0,7,120,283,610,422,50,246,246,162,319,221,13,8,14,10,19,23,0,7,48,41,34,17,MAST-3,0.9458241,Eukaryota,MAST-3B_X,MAST-3B_XX,Stramenopiles,MAST-3B,Opalozoa,MAST-3B_XX_sp.,172
c0fa5577c4ad1da32a66106638a899d3,153,0,114,103,185,173,0,61,62,107,51,113,0,0,16,57,77,83,0,0,70,21,0,0,0,0,0,0,0,0,0,36,168,269,318,405,38,0,66,446,545,67,86,162,281,49,0,0,90,64,79,11,16,97,92,65,13,9,10,48,46,181,117,107,180,0,43,143,84,157,144,MAST-4,0.9976048,Eukaryota,MAST-4B_X,MAST-4B_XX,Stramenopiles,MAST-4B,Sagenista,MAST-4B_XX_sp.,108
c15052bfa984eb4842d925dc70db2f59,47,58,0,52,101,93,0,76,201,115,37,97,0,206,13,22,85,52,0,63,204,114,135,105,0,494,74,275,564,389,0,0,45,302,318,231,64,0,0,50,367,0,0,48,49,70,49,0,0,97,48,16,0,0,182,189,30,39,0,0,0,90,0,0,38,0,0,0,39,60,47,Spirotrichea,0.9479281,Eukaryota,Strombidiidae_H,Strombidiidae_H_X,Alveolata,Strombidiida,Ciliophora,Strombidiidae_H_X_sp.,117
7cc7c901c4a8d72ef9111b137873582d,0,37,70,537,0,0,0,135,392,65,0,0,0,129,31,41,88,40,0,0,149,77,134,40,0,65,227,42,119,25,80,242,305,0,0,0,226,358,791,0,0,55,86,62,46,0,13,0,100,54,0,17,0,123,39,38,0,0,0,0,69,434,180,35,39,0,0,66,208,0,0,NA,1,Eukaryota,NA,NA,NA,NA,NA,NA,79
42e2f85116b1c4dda052386c0378ef70,11,196,348,100,70,54,159,142,234,59,13,82,12,387,10,14,40,17,6,47,11,51,94,139,11,111,15,90,53,46,75,36,23,16,165,309,45,27,12,416,349,12,46,68,173,9,278,22,0,6,6,34,61,110,31,40,49,196,44,37,145,113,5,20,55,48,132,122,50,23,14,NA,1,Eukaryota,NA,NA,NA,NA,NA,NA,119
4e63e741c9b14c454c9eb888becd190d,0,154,249,0,0,0,309,378,36,0,0,0,0,11,0,0,0,0,0,12,0,0,0,0,24,0,0,0,0,0,153,109,0,0,0,0,80,67,110,0,0,194,471,0,0,0,0,920,320,0,0,0,0,276,0,0,0,0,0,285,456,376,0,0,0,26,244,700,0,0,0,Spirotrichea,0.9999906,Eukaryota,Leegaardiellidae_B,Leegaardiella,Alveolata,Choreotrichida,Ciliophora,Leegaardiella_sp.,146
ef6915a19ac0e3d009bb981f051596e2,17,0,0,152,39,38,0,0,116,74,26,40,0,488,0,42,101,77,0,83,66,63,37,28,0,11,54,18,16,0,0,0,0,19,428,891,0,0,0,271,715,0,0,0,0,0,119,0,0,0,0,305,263,0,5,11,255,494,317,0,0,0,10,20,37,0,0,0,79,17,20,Ciliophora_X,0.9998219,Eukaryota,Ciliophora_XXX,Mesodinium,Alveolata,Ciliophora_XX,Ciliophora,Mesodinium_sp.,126
61955767e90d14859c34de9afb8206c9,124,0,350,40,250,221,45,159,18,88,50,97,0,0,33,0,84,32,0,0,93,135,44,22,0,54,0,46,108,58,0,18,73,148,138,223,21,0,22,189,202,124,77,141,47,15,0,32,54,18,35,0,0,96,0,19,0,0,0,184,160,54,144,106,192,0,149,554,92,210,116,MAST-7,0.9999992,Eukaryota,MAST-7A_X,MAST-7A_XX,Stramenopiles,MAST-7A,Sagenista,MAST-7A_XX_sp.,120
fdc16dff7addcfd311dd3b8d33db7eae,443,8,12,7,50,59,9,10,10,15,14,4,9,25,155,347,591,417,13,19,137,137,24,30,5,21,39,32,17,19,7,15,0,0,0,0,32,13,3,0,0,23,40,49,11,72,29,6,25,182,126,12,28,66,161,180,25,43,44,10,17,26,399,362,334,0,17,19,21,336,343,Bacillariophyta,1,Eukaryota,Polar-centric-Mediophyceae,Chaetoceros,Stramenopiles,Bacillariophyta_X,Ochrophyta,Chaetoceros_radicans_1,28
a92d62fbac15cf742a639c78b22a036f,72,0,134,162,118,88,0,104,107,46,17,46,0,0,28,86,155,97,6,0,55,89,57,101,0,189,75,259,250,137,37,40,138,64,59,67,158,55,103,82,78,75,131,140,143,20,0,0,121,86,54,9,0,108,84,53,6,8,0,131,108,240,38,33,68,0,141,225,82,111,53,MAST-7,0.9999915,Eukaryota,MAST-7C_X,MAST-7C_XX,Stramenopiles,MAST-7C,Sagenista,MAST-7C_XX_sp.,104
84850bf9261bd2ac971bfd5fec91d432,6,36,21,0,16,26,0,139,0,7,34,0,0,0,0,0,20,0,892,0,6,34,0,17,1608,0,58,0,31,56,363,369,0,115,99,0,473,0,0,0,0,58,104,48,20,13,18,349,0,14,15,0,0,83,24,40,0,6,0,42,42,12,14,28,0,0,0,57,42,80,22,Arthropoda,0.9807749,Eukaryota,Maxillopoda,NA,Opisthokonta,Crustacea,Metazoa,NA,154
236d94411ee8e3ff1ee5e1978eefda9f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,23,170,40,0,0,97,367,345,338,0,828,175,462,886,557,0,0,0,0,152,218,0,0,0,261,584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,9,0,Prymnesiophyceae,0.9997481,Eukaryota,Chrysochromulinaceae,Chrysochromulina,Hacrobia,Prymnesiales,Haptophyta,Chrysochromulina_sp.,136
96a9e217902aa9d6f02a8e08472cfb46,174,228,198,67,232,333,264,224,188,159,96,98,15,216,0,31,10,16,0,0,0,0,0,0,0,0,0,0,0,0,57,12,0,0,0,0,0,18,0,0,0,0,0,0,38,50,249,0,23,82,31,49,47,114,47,158,62,182,41,65,122,0,201,301,508,0,0,0,0,288,180,Dinophyceae,0.8900442,Eukaryota,Gymnodiniaceae,Gyrodinium,Alveolata,Gymnodiniales,Dinoflagellata,Gyrodinium_fusiforme,142
801009540811b9f2fd614e7f9b91895b,0,253,36,0,0,0,453,609,257,0,0,0,18,394,0,0,0,0,0,284,0,0,0,0,0,0,0,0,0,0,253,53,5,0,0,0,194,536,108,0,0,328,98,18,0,0,0,0,86,19,0,0,0,60,0,0,0,0,0,42,249,135,0,0,0,195,452,223,5,0,0,Oligohymenophorea,0.9722856,Eukaryota,OLIGO5_X,OLIGO5_XX,Alveolata,OLIGO5,Ciliophora,OLIGO5_XX_sp.,113
e0af299043a7bc2630c3173d9bef6011,10,0,99,11,11,14,0,11,0,9,10,6,0,5,46,34,116,43,0,0,79,106,23,9,0,8,8,10,41,21,2,0,0,14,106,267,5,0,0,817,323,8,35,261,774,378,232,0,0,56,109,123,82,22,52,39,107,116,107,0,15,45,24,21,28,0,95,264,15,25,21,Mamiellophyceae,0.9672041,Eukaryota,Mamiellaceae,Micromonas,Archaeplastida,Mamiellales,Chlorophyta,Micromonas_bravo_B1,101
5cda63866a154b69f19f486de7d4fb99,0,182,113,74,58,0,137,130,137,44,13,51,209,254,20,17,17,10,79,152,171,91,92,45,59,51,151,31,164,74,35,0,28,82,72,78,96,239,112,372,85,181,35,0,0,0,38,128,136,0,0,0,0,101,0,0,0,53,53,79,180,44,0,0,33,130,141,100,0,22,17,Dinophyceae,0.9968949,Eukaryota,Gymnodiniaceae,Gyrodinium,Alveolata,Gymnodiniales,Dinoflagellata,NA,135
9b8d4b9bdd8ce3eb1566ffd235540482,5,24,120,148,6,5,81,353,188,6,0,0,33,84,0,0,0,0,12,53,6,0,0,0,49,0,29,0,0,0,62,75,109,29,20,0,369,152,143,0,0,135,195,215,180,16,4,79,187,79,21,5,0,199,85,86,5,3,0,224,240,510,0,6,0,19,238,320,74,0,0,MAST-3,0.9998242,Eukaryota,MAST-3E_X,MAST-3E_XX,Stramenopiles,MAST-3E,Opalozoa,MAST-3E_XX_sp.,118
f0df0203b58cd01ed91ec1a75df7579c,171,281,539,139,142,120,144,137,146,104,67,130,0,52,9,11,19,21,28,0,50,0,11,0,0,0,14,0,0,0,95,113,98,221,108,16,320,197,189,10,36,14,44,12,33,17,8,0,8,21,20,33,25,38,29,19,20,27,19,60,146,89,53,74,102,31,34,127,94,154,158,NA,1,Eukaryota,NA,NA,NA,NA,NA,NA,100
